id,label,tweet
6676,1,<user> <emotion> <emotion> <emotion> bitches needa take notes
6677,1,<user> <user> <user> <user> <user> <user> <user> nigga be safe hoe
6678,1,<user> <user> <user> <user> <user> <user> fuck you bitch
6679,1,<user> <user> lmao we can not wash that baby ass honda you got cause that hoe do not cost more than <number>
6680,2,<user> <user> lmao just call my phone if you want them birds migos voice
6681,1,<user> do not watch me watch tv hoe
6682,1,<user> nigga madison playing some bitch ass white boys that going to harvard on law scholarship play crazy
6683,0,<user> shut up bitch for i spit on you
6684,1,<user> you owe me anyway hoe i need that with interest or shooting your shit up
6685,1,<user> you seen it hoe put that cash up bitch imma take your money and spit on your fat ass
6686,1,<user> i feel like i just got married bruh she a bad bitch
6687,1,<user> <user> do not be a bitch
6688,1,<user> you just did bitch lol
6689,1,<user> <user> i am a boss ass bitch bitch bitch bitch bitch
6690,1,<user> lol me and <user> just sit there and make fun of him i can not stand that fag
6691,0,<user> roberts is a fuckin fag <emotion> smack the shit outta him
6692,1,<user> bitch music
6693,1,<user> <user> fuck you bitch
6695,0,<user> stop oppressing me ! have you heard of free speech ? stop shoving your lifestyle down my throat ! 1 st amendment ! tcot teabaggers
6696,1,<user> <user> bitch you are the ugly one that why everyone leaves you ahahahaa
6697,0,<user> stfu dyke looking hoe
6698,0,<user> <user> <user> at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
6699,1,<user> <user> <user> you were the one that jumped in this conversation you smelly ass bitch just fuck off and thats it
6700,1,<user> bitch i ain t arguing with you fuk on ! you said some slick shit n i addressed it simple
6701,1,<user> i highly doubt you are a real woman you are prolly a fat ass man who fuckin cares ? ! let me do me ho
6702,1,<user> bitch you mentioned me first tf wrong wit yo psychotic ass
6703,0,<user> he may be hustlin but he studied critical race theory and my people holder is getting his revenge they hate whitey
6704,1,<user> someone on facebook made a status defending him so i dropped a bomb full of knowledge on that bitch and unfriended
6705,1,<user> <user> lol tell liv none of her usual redneck hillbilly places an none of ur black gangsta places either
6706,1,<user> <user> ew you look like a cheap tranny hooker
6707,1,<user> some scandalous hoes then ! lmao
6708,0,<user> <user> i hopes dis ain t cause he colored cause i knows he be actin all nigga like
6709,1,<user> gimme one with his mouth closed i can not draw teeth without making them look retarded omf
6710,1,<user> fuck yo bitch ass
6711,0,<user> <user> fucking gay faggot look at that gay ass pink shirt haha
6712,0,<user> better nig lol but if anything ill flip u the <number> or something im tryna get some more cash
6713,1,<user> do not hoe me
6714,2,<user> i give up on the tankees i mean yankees maybe next year !
6715,0,<user> <user> ha ha ha no good fat dyke
6716,2,<user> <user> kris griff is too ghetto to know anything about sperrys or vans
6717,1,<user> <user> talkin bout bitches gettin butthurt am i right ? !
6718,1,<user> fight expose hoes do some super gay shit anything negative since that how society works
6719,0,<user> call him a cock blocking faggot
6720,1,<user> <user> that fucking bitches for ya ! using that pus to hook u
6721,1,<user> try me pussy
6722,1,<user> atleast i dont have dick breath you twat licker
6723,1,<user> atleast i wipe my ass trashy bitch
6724,1,<user> bitch if im talker than you then youre short so stfu
6725,1,<user> bitch im <number> <number> <number> smd hoe
6726,1,<user> comeover here then bitch
6728,1,<user> r u that ugly that ur avi is a bitch
6730,1,<user> lady bligh is my bitch ! i got <number> natty daddy in my fridge turn up
6732,1,<user> so many hoes <emotion> <emotion>
6735,2,<user> wait n as in nick or m as in mick ? <emotion> <emotion>
6736,1,<user> <user> no the fuck u can not dumb bitch matter of fact go get nigga hoe cuz u not going be shit
6737,1,<user> stfu prude ass basic ass bitch
6738,2,<user> the slopes are not for us bro hahaha
6739,2,<user> you have been talking trash since we were <number> and <number>
6741,0,<user> quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy
6742,0,<user> don ’ t be a hurt little faggot
6743,0,<user> niggas probably be watching me like look at this uncle tom ass rasta
6744,1,<user> sick bitch nutjob
6745,2,<user> strong with the force leprechauns are
6746,1,<user> <user> haha i have swatted that little bitch around all night starting to feel a bit sorry for him seriously
6747,1,<user> <user> and i are on our way to fuck your bitch
6748,1,<user> fag that some gay ass shit
6749,1,<user> on my way to fuck your bitch
6750,1,<user> sucks to suck bitch
6751,1,<user> <user> <user> nah they would probably call you out for being the obsessed faggot you are also nice try though
6752,1,<user> because she a typical ghetto girll
6753,1,<user> dp double penetration aka a dick in the ass and a dick in the pussy at the same damn time
6754,1,<user> bitch i called yu back
6755,1,<user> bitch you need to bring your ass to fucking practice
6757,1,<user> can not wait <number> see my bitch tmrw gatsby l00py
6759,0,<user> <user> <user> i do not likes dat magazine all da black folk look like dey one chromeasome away from da ape
6760,1,<user> <emotion> <emotion> <emotion> <emotion> <emotion> yeah i read yo shit to fast bitch
6761,1,<user> ah lil bit bitch <emotion> <emotion> <emotion> <emotion>
6762,1,<user> ohh bitch i gotta go fck with my girl my second lil family frfr
6763,1,<user> salty pussy
6764,1,<user> <user> i like that your room is not a big sloppy mess like most of these twitter hoes
6765,2,<user> i skipped the running and am eating chips and brownies
6766,1,<user> pretty like a bitch
6767,1,<user> <user> just robert bc he was the one cussing like no tomorrow bc he a pussy
6768,1,<user> you a bitch tho i know for sure i am not you d get your ass beat by any of my bitches that fact <emotion> <emotion>
6769,1,<user> <user> <user> linda you just yourself rn you retard
6770,2,<user> eh take off hoser
6773,1,<user> exactly so she a bitch
6774,1,<user> <user> <user> <user> lil pussy did not dm me back ? hmm
6775,2,<user> <user> <user> approximately <number> <number> in one crash there wasn t supposed to be that many members of a seal team on one bird
6776,0,<user> <user> <user> <user> omg no plz stop calling me an idiot are we in kindergarden you fucking faggot
6777,1,<user> what a bish <emotion> slap a hoe
6778,1,<user> i do not see how ud get pussy when u yourself are a pussy
6779,2,<user> mk hun just textith me
6780,1,<user> same here nigga the minute it dropped i got it fuck with our team bitch
6782,0,<user> none of my business ? nigga if you get that i am living with you lol and i am stealing one of them bitches and 1 0 0 k <emotion> <emotion> ️
6783,1,<user> your disgusting you should be banned from talking about hiphop retards like you belong in the <number> with your retarded ass logic
6784,2,<user> lol just getting this early bird catches the worm !
6785,2,<user> a video i made porn actress sexy capri anderson kissing video with charlie sheen <url> via <user>
6786,1,<user> after a <number> day bitch fest maybe
6787,1,<user> omg what a retard should have asked her which weighs more ? thousand pounds of feathers or a thousand pounds of steel ?
6788,0,<user> <user> faggots
6789,2,<user> so was slavery prohibition and not letting women to vote segregation jim crow laws etc etc i can do this all day lol
6790,1,<user> how about darkskin dykes ?
6791,1,<user> <user> <user> hey dude watch who your calling a bitch
6792,1,<user> my dad wanted me to twat him <emotion>
6793,0,<user> you are right i be around my nig
6794,1,<user> oh hell no they act proper and i live in richardson much finer then the hoes in ducanville
6795,1,<user> and yes that was very ghetto and condescending especially after her miserably failed crappy school lunch initiative the hypocrite
6797,1,<user> garbage rappers can not learn it like teaching advanced algebra to a retard
6798,1,<user> no one knows the words to that song they only know the sexy saxophone george michael is a pussy
6799,1,<user> thanks bitch
6800,1,<user> thats that never call a bitch again shit
6801,1,<user> for reals psycho ass bitch lol
6802,1,<user> <user> us english it our go learn grammar u dick sucking hoe
6803,1,<user> <user> idk what ur saying probably desperate for my pussy
6804,1,<user> u call ur bestie a bitch i am guessing she a dog that barks too much
6805,1,<user> <user> too pussy or what ?
6806,1,<user> prolly not they sound like little bitches
6807,2,<user> i did not mock anything ! was asked i believed in noah arc and said no how is that mocking any religion ? opinion that all
6808,0,<user> <user> lmao dude you are probably the biggest fag in nebraska <emotion> <emotion> <emotion> <emotion> <emotion>
6809,0,<user> stfu white trash
6810,1,<user> ur a boss ass bitch
6811,1,<user> apparently this little pussy cant converse nevermind fight ive been blocked oh well youth gets frustrated easy
6812,0,<user> gayer then <number> faggots in bed together <emotion>
6813,2,<user> <user> extra yellow
6814,2,<user> yellow is even better
6815,1,<user> all nfl stadiums play music by jay z a former drug dealer whose diaphragm wouldnt work w o saying nigger in every song
6816,0,<user> will you mention why being called nigger is wrong witch i agree with and bossy is wrong but being called a pimp is still ok ?
6817,1,<user> niggas be pressed <number> pussy it ain t nuthin instead of worrying who dat bitch fucking why do not u get chu sum money
6818,1,<user> you are right momma ain t raise no faggot
6819,1,<user> yeah hoe ass nigga <emotion> <emotion> <emotion>
6820,1,<user> at that point just call me nigger
6821,1,<user> <user> <user> someone needs to give these bitches a gatoraide or ten
6822,1,<user> your mouth your pussy your ass my dick and a sandwich after we fuck what kinda question is that ?
